;CreditSum;sex;age;EducationStatus;kolichestvo_rabotnikov_v_organizacii;Employment;OrgStanding_N;kolichestvo_detej_mladshe_18;Residence;ConfirmedMonthlyIncome (Target)
444;300000.0;1;24;2;2;1;0.416666;0;0;23372.11
445;500000.0;1;31;2;3;1;6.5833330000000005;1;0;53083.59
446;200000.0;1;26;2;2;1;6.0;0;1;37654.08
447;167473.39;1;57;1;3;1;14.0;0;1;45839.31
448;508000.0;0;53;4;1;1;31.0;1;1;19058.33
449;825000.0;1;31;4;1;3;1.75;2;1;116835.88
450;31000.0;1;28;2;2;1;1.0;1;1;13600.0
451;50000.0;0;38;4;3;1;5.0;1;1;23801.98
452;100000.0;1;27;2;0;1;4.666666;1;1;50000.0
453;750000.0;0;58;2;0;2;13.0;0;1;34376.76
454;50000.0;0;33;4;3;1;4.0833330000000005;2;0;24503.81
455;360000.0;1;30;4;3;1;2.666666;0;0;15826.75
456;313946.88;1;37;2;3;1;9.0;2;0;27363.96
457;946527.95;1;40;1;3;1;8.0;1;1;44936.27
458;235718.6;1;25;2;2;3;5.0;0;1;30000.0
459;174150.0;1;32;4;3;1;7.5833330000000005;2;0;34400.0
460;587500.0;0;56;4;1;1;30.0;0;0;27785.43
461;977317.0;1;52;4;3;1;27.0;0;1;51715.7
462;400000.0;1;32;2;3;1;2.0;0;0;35936.41
463;980000.0;0;40;4;2;3;2.0;2;0;219143.58
464;877668.0;0;58;2;3;1;10.0;0;0;26742.73
465;775500.0;1;30;3;3;1;3.5;1;1;49614.49
466;100000.0;0;27;4;2;2;4.5;0;0;23816.39
467;327000.0;1;23;2;3;1;3.333333;0;0;22697.48
468;233000.0;0;42;1;3;1;3.0;0;1;13555.28
469;31000.0;0;23;4;3;1;0.666666;0;1;24440.97
470;730853.6;0;55;2;2;1;0.833333;0;1;17853.25
471;1140000.0;0;40;4;3;1;20.166666;1;1;57686.57
472;805000.0;0;46;4;2;2;6.0;0;1;36704.61
473;173000.0;1;45;2;2;3;0.75;0;0;20004.52
474;400000.0;0;51;2;0;1;5.5;0;0;22367.95
475;31000.0;1;44;4;3;3;28.0;1;1;65883.43
476;712000.0;1;52;1;3;1;30.0;0;0;18135.88
477;100000.0;0;35;4;3;2;1.583333;1;1;40473.0
478;456520.0;1;50;2;3;1;6.0;0;1;28773.0
479;701000.0;0;56;4;1;3;8.0;0;1;27321.54
480;104200.0;0;23;4;2;1;1.083333;0;1;22792.81
481;592435.0;1;36;2;3;1;2.333333;0;1;47924.26
482;100000.0;1;39;5;0;1;2.0;1;0;30632.0
483;31000.0;0;26;4;3;1;0.666666;0;1;31219.23
484;789897.0;1;59;4;1;1;6.3333330000000005;0;0;26264.52
485;1140000.0;1;52;2;3;1;34.0;0;0;16505.06
486;31000.0;1;28;2;3;1;2.0;0;1;41955.33
487;868053.55;1;39;4;3;3;16.0;3;1;143357.8
488;590000.0;1;39;1;3;1;5.0;2;1;37393.66
489;431861.05;1;41;4;1;3;0.666666;2;1;63449.99
490;306000.0;1;27;2;3;1;7.3333330000000005;0;1;29197.44
491;2200000.0;1;59;4;2;1;5.0;0;0;139238.16
492;248000.0;1;51;1;1;1;1.083333;0;1;58570.79
493;322500.0;1;24;4;3;3;3.0;0;1;49507.66
494;100000.0;1;41;4;3;1;14.0;1;1;10788.8
495;300000.0;1;27;4;3;1;1.0;0;1;60867.15
496;543300.0;1;31;1;3;1;0.833333;2;0;39150.0
497;50000.0;1;28;4;0;1;6.0;2;0;25660.86
498;1000000.0;1;45;4;2;3;4.0;1;1;48402.1
499;158228.36;0;57;2;1;1;4.75;0;1;8988.41
500;220375.0;1;54;2;3;1;2.0;0;1;31000.0
501;500000.0;0;25;4;3;2;2.416666;0;1;22960.97
502;71896.0;0;33;4;2;1;1.5;0;1;34058.88
503;236500.0;1;43;2;3;1;6.0;0;1;56629.9
504;147000.0;1;22;2;3;2;3.25;0;1;27712.36
505;50000.0;0;46;4;1;1;15.0;1;1;34457.88
506;450000.0;1;52;4;1;4;9.0;2;0;62946.96
507;499500.0;0;58;2;3;1;11.0;0;0;12736.54
508;806200.0;0;30;4;2;2;2.0;0;1;28166.83
509;591025.0;0;42;4;1;3;3.0;0;1;35044.96
510;263190.45;0;53;4;1;3;5.3333330000000005;0;1;33700.65
511;707388.94;1;35;2;0;1;5.0;2;0;19707.24
512;100000.0;1;33;2;1;1;1.25;1;1;62877.12
513;230625.0;0;28;4;2;1;0.916666;0;0;19343.0
514;450000.0;1;26;4;3;1;3.416666;0;1;39984.57
515;790000.0;1;27;2;1;1;7.3333330000000005;1;0;27502.86
516;500000.0;0;25;4;3;1;2.166666;0;1;47591.43
517;100000.0;0;41;4;1;3;2.5;1;1;59263.0
518;562500.0;0;47;4;0;1;6.416666;0;1;47408.6
519;1075000.0;0;53;4;2;3;12.5;1;1;82650.0
520;550000.0;1;27;3;2;1;0.666666;0;1;16198.85
521;225000.0;1;31;2;0;1;8.333333;1;0;34647.75
522;247500.0;1;46;3;0;3;1.416666;1;1;49590.0
523;820000.0;1;47;2;3;1;16.0;1;0;36710.2
524;107500.0;1;39;2;3;1;3.25;3;0;36576.25
525;50000.0;0;50;4;1;3;0.833333;0;1;38630.03
526;912000.0;1;35;4;3;1;13.0;1;0;64082.26
527;500000.0;0;41;4;1;1;0.5;2;0;35816.12
528;700000.0;1;52;4;0;3;5.3333330000000005;2;0;22930.0
529;51354.0;0;44;4;1;3;24.0;1;1;45601.86
530;31000.0;1;24;2;2;1;1.5;0;1;30848.15
531;857000.0;1;26;4;3;1;2.0;0;1;28461.01
532;31000.0;0;32;4;3;3;10.75;0;1;53912.1
533;1452977.85;1;36;4;2;2;14.833332999999998;1;1;57968.57
534;1452977.85;0;32;4;1;1;2.0;1;1;29724.65
535;363375.0;1;40;2;2;1;6.0;1;0;34220.0
536;31000.0;0;27;2;2;1;0.666666;0;1;14026.33
537;375000.0;0;58;1;3;1;2.0;0;0;15922.57
538;70000.0;1;35;2;3;1;5.3333330000000005;0;1;44533.35
539;550000.0;0;37;2;3;1;17.0;1;1;36083.25
540;110725.0;0;45;4;2;3;4.8333330000000005;0;0;36115.87
541;31000.0;0;34;2;3;1;6.0;2;1;40000.0
542;110725.0;1;50;4;1;4;4.0;2;0;31246.42
543;225000.0;1;22;2;2;1;1.25;0;1;33408.22
544;455625.0;0;44;4;1;1;4.0;0;1;48908.13
545;335700.0;0;47;5;1;1;7.0;2;0;31767.83
546;1039680.0;1;34;4;3;3;5.5;2;1;32532.67
547;112500.0;1;42;4;1;1;17.333333;2;0;29760.38
548;611918.0;0;53;2;1;1;3.916666;0;1;39414.08
549;944850.81;1;47;4;1;4;10.916666000000001;0;1;69600.0
550;450000.0;1;30;4;3;1;5.0;0;0;37468.85
551;150000.0;0;33;4;0;1;13.0;1;0;22746.25
552;411250.0;1;47;4;3;3;3.833333;0;1;68588.25
553;295500.0;0;50;2;1;1;3.0;0;1;14991.78
554;31000.0;0;38;4;3;2;9.5;1;1;43899.22
555;31000.0;0;31;4;1;1;3.0;2;0;30000.0
556;450000.0;1;32;4;3;1;11.0;1;0;31651.0
557;335500.0;1;24;4;3;2;2.0;0;1;35499.0
558;500000.0;0;37;4;3;1;3.75;0;1;20346.04
559;50000.0;0;43;4;1;1;1.583333;0;1;33366.28
560;273349.26;0;54;4;2;1;11.0;0;1;30452.84
561;622500.0;1;30;2;1;1;5.0833330000000005;0;1;41760.0
562;200000.0;1;31;2;3;1;4.0;1;0;42473.67
563;400000.0;1;51;2;3;1;10.0;0;0;23663.7
564;31000.0;1;51;1;2;1;2.0;0;1;18766.44
565;508000.0;1;39;2;2;1;5.3333330000000005;3;1;67222.94
566;35000.0;0;47;4;3;3;7.416666;0;1;67010.61
567;900000.0;1;48;3;0;2;4.0;1;1;66894.0
568;31000.0;0;26;4;2;1;4.0;1;0;28232.72
569;166034.0;0;43;2;3;1;18.666666;1;1;34671.44
570;231977.66;0;35;4;3;1;2.416666;1;0;52811.6
571;50000.0;0;48;4;3;1;8.0;1;1;42835.76
572;224991.0;1;22;2;2;1;0.583333;0;1;17242.4
573;520000.0;0;41;3;0;4;0.916666;1;1;43500.0
574;154062.0;0;42;5;3;3;18.0;0;1;130854.0
575;687400.0;1;31;4;3;1;1.5;0;1;40126.29
576;458496.0;0;33;4;1;1;6.0;0;0;17524.88
577;250000.0;0;50;4;3;1;11.0;0;1;21365.02
578;31000.0;0;29;4;3;1;1.333333;0;1;37978.47
579;562500.0;1;28;2;3;1;0.5;1;1;51460.5
580;450000.0;1;39;2;0;1;2.0;3;1;39585.0
581;102708.0;0;62;4;1;3;15.166666000000001;0;0;48684.71
582;244744.86;0;39;2;3;1;15.0;3;0;22975.9
583;275388.41;1;54;2;2;1;3.0;0;1;11286.0
584;954000.0;0;53;4;0;4;5.0;0;0;29136.49
585;705000.0;1;53;2;3;1;1.0;0;0;26338.2
586;455700.0;0;56;2;1;1;18.0;0;1;24799.45
587;505000.0;1;51;1;2;1;1.75;0;0;19166.0
588;250000.0;0;35;4;3;1;6.0;0;1;40405.42
589;150000.0;0;38;1;3;1;4.8333330000000005;0;0;40554.67
590;353855.0;0;27;3;3;2;3.833333;0;1;36361.4
591;326250.0;0;49;4;1;1;24.0;0;1;19092.42
592;157500.0;0;58;4;1;1;1.333333;0;1;25396.4
593;562500.0;0;45;4;3;1;0.583333;0;1;33400.0
594;35000.0;1;54;2;3;1;10.0;0;1;43089.0
595;310000.0;1;23;4;2;1;0.666666;0;0;17126.53
596;31000.0;1;37;4;3;3;14.0;2;0;29234.25
597;539800.0;1;30;2;3;1;5.0;0;1;26604.0
598;1912500.0;0;53;2;0;4;3.666666;0;0;123409.0
599;299695.0;1;35;4;3;1;2.166666;1;1;29980.43
600;562500.0;1;50;4;0;1;5.0;0;1;38535.11
601;507882.0;1;58;2;2;1;1.0;0;1;35841.9
602;759875.2;0;33;4;0;1;0.916666;0;1;22783.68
603;460000.0;1;58;2;1;1;9.583333;0;0;31863.67
604;709000.0;1;52;4;3;3;29.0;0;1;112461.21
605;105276.0;0;33;4;3;1;6.0;0;1;34064.0
606;223250.0;1;32;4;1;1;1.166666;2;1;50000.0
607;50000.0;0;54;4;2;1;7.75;0;1;57778.3
608;136900.0;1;32;4;0;1;7.5833330000000005;2;1;48198.0
609;31000.0;0;39;2;2;1;4.0;1;0;19261.1
610;606000.0;0;52;2;1;1;26.0;0;0;19008.93
611;722000.0;0;26;4;3;3;1.75;0;1;65499.53
612;50000.0;1;22;2;2;1;0.666666;0;1;26337.18
613;281250.0;0;31;4;2;1;3.0;1;1;27175.03
614;35000.0;0;45;4;0;4;3.833333;0;1;150510.0
615;500000.0;1;34;4;3;1;1.5;2;0;24923.01
616;712000.0;1;35;2;1;2;14.583332999999998;0;0;25560.31
617;367500.0;1;55;4;1;3;16.0;0;1;56614.24
618;117500.0;1;39;4;1;3;5.416666;0;1;35286.09
619;708000.0;1;56;4;2;3;34.333333;0;0;134342.22
620;373800.0;1;30;1;0;1;6.416666;1;1;27840.0
621;331500.0;0;56;2;2;3;8.333333;0;1;39148.29
622;701000.0;1;40;4;3;2;17.916666;1;1;49172.97
623;797700.0;1;31;4;2;3;6.75;2;0;39696.17
624;290250.0;1;22;2;3;1;0.75;0;1;30747.02
625;600000.0;0;52;2;3;1;11.916666000000001;0;1;27575.99
626;700000.0;1;55;2;1;1;2.416666;0;1;40804.35
627;104250.0;1;30;2;3;1;0.833333;0;1;39670.0
628;500000.0;0;52;3;1;1;16.0;0;1;8869.17
629;800000.0;1;49;4;0;4;8.0;1;0;169832.0
630;537000.0;1;57;1;3;1;0.75;0;0;18311.22
631;247500.0;1;49;2;1;1;4.166666;0;0;48222.53
632;363000.0;1;53;2;3;1;10.0;0;0;23384.16
633;339750.0;1;23;2;3;1;0.333333;0;1;35793.3
634;1161599.91;1;48;2;3;1;1.083333;0;0;37264.5
635;778250.0;1;37;4;3;1;10.0;2;0;45697.8
636;70000.0;0;30;4;2;1;4.0833330000000005;0;1;31402.39
637;100000.0;0;41;4;1;1;17.0;1;1;25015.82
638;605028.85;1;29;4;3;1;5.5;1;0;22189.37
639;442900.0;0;40;4;3;1;2.0;3;0;29127.06
640;100000.0;1;37;4;3;4;14.0;2;1;236792.07
641;35000.0;1;52;1;1;1;6.0;0;1;28000.0
642;1300000.0;1;48;2;3;1;13.0;0;1;54550.09
643;565313.0;0;57;4;1;1;21.0;0;1;19723.91
644;515000.0;0;51;2;1;4;26.0;0;0;28490.8
645;31000.0;1;32;4;1;3;8.5;2;0;49658.67
646;800391.09;1;42;1;3;1;2.75;0;1;86191.05
647;35000.0;1;47;4;3;1;5.166666;0;1;14090.0
648;50000.0;0;51;1;1;1;6.0;0;0;14702.08
649;500000.0;0;55;2;1;1;38.0;0;0;21305.41
650;610000.0;1;31;4;2;1;2.0;2;1;30145.38
651;1000000.0;1;56;2;0;3;0.833333;0;0;55752.5
652;660463.9;1;37;2;1;1;3.5;1;0;39150.0
653;983900.0;1;34;4;1;1;3.583333;1;0;28528.56
654;701000.0;1;27;4;3;1;4.0;1;1;46566.92
655;293750.0;1;53;2;3;1;0.833333;0;1;25612.21
656;333250.0;0;43;2;3;1;8.0;1;1;29056.75
657;500000.0;0;56;4;1;1;3.0;0;1;34181.0
658;137524.16;1;47;1;1;1;12.0;1;1;30737.59
659;429268.31;0;41;4;1;3;11.25;1;1;42630.0
660;900000.0;0;43;4;3;1;24.0;1;1;38628.0
661;750600.0;0;35;2;3;1;10.0;2;0;50841.66
662;300000.0;0;49;2;3;1;30.083333000000003;0;1;25284.13
663;537500.0;0;48;2;3;1;17.666666;0;1;22795.27
664;326900.0;1;36;2;3;1;0.666666;1;1;26538.9
665;497950.0;0;46;2;2;1;26.0;1;1;32619.42
666;541352.98;0;40;4;3;4;1.5;1;1;122487.03
667;702500.0;1;59;4;1;4;0.583333;0;1;36680.5
668;710000.0;0;38;2;0;1;5.0;2;0;57855.0
669;247229.59;1;31;2;2;1;3.0;2;0;36023.8
670;226632.0;0;59;2;1;1;1.333333;0;1;8084.26
671;31000.0;0;27;4;3;1;3.25;1;0;24982.36
672;500000.0;0;29;4;2;2;5.166666;0;1;37210.6
673;114870.0;1;23;2;3;1;1.166666;0;0;26719.42
674;35000.0;0;31;4;3;2;2.833333;0;1;50451.0
675;100000.0;0;27;4;3;1;1.5;0;1;24251.41
676;40000.0;1;25;4;3;1;2.083333;0;1;60635.7
677;100000.0;0;22;3;3;1;1.583333;0;1;29686.01
678;2000000.0;1;38;4;3;3;0.666666;1;1;120301.31
679;1500000.0;0;33;4;1;3;4.25;1;1;83956.87
680;175000.0;0;34;4;3;1;3.0;2;0;39363.7
681;31000.0;0;50;4;3;1;14.0;1;1;38049.4
682;562500.0;0;57;4;0;1;0.333333;0;1;16153.0
683;105000.0;0;39;4;3;2;7.5;1;0;23495.78
684;600000.0;1;36;2;3;3;9.25;2;1;26723.82
685;708000.0;1;56;2;2;3;36.0;0;0;34800.0
686;701000.0;1;39;2;1;1;0.75;2;0;52723.51
687;200000.0;0;49;4;1;3;15.333332999999998;0;0;30778.03
688;708000.0;1;52;4;2;4;32.0;0;0;33167.9
689;669634.07;0;32;4;2;1;0.416666;0;1;62507.18
690;500000.0;0;43;4;0;1;5.3333330000000005;0;1;27612.89
691;31000.0;0;38;4;3;3;12.583333;2;0;38300.1
692;215000.0;0;29;4;2;2;10.0;0;1;25499.82
693;614500.0;1;47;4;3;1;12.0;0;0;24011.92
694;780100.0;0;40;4;1;1;12.0;1;1;34653.34
695;50000.0;0;56;4;2;2;20.0;0;1;160088.1
696;459450.0;1;36;4;3;1;6.0;2;1;62551.79
697;100000.0;0;46;2;2;1;3.916666;0;0;19131.17
698;135000.0;0;25;3;3;1;1.0;1;0;16275.53
699;706000.0;1;42;3;3;1;14.083332999999998;2;0;44412.73
700;701000.0;0;27;5;1;1;1.166666;0;1;39150.0
701;31000.0;0;40;4;3;1;21.0;1;1;46698.23
702;161438.0;1;39;2;1;3;6.5;1;0;39750.0
703;626407.91;1;59;2;2;1;0.916666;0;1;18023.53
704;800000.0;0;37;4;1;1;15.0;3;0;24590.34
705;800000.0;1;37;4;1;1;15.0;3;0;30925.66
706;202211.69;0;39;2;2;1;9.333333;0;0;40667.72
707;50000.0;0;49;4;3;1;1.833333;0;1;40387.95
708;283152.25;1;49;2;2;1;6.0;0;1;31420.78
709;31000.0;1;23;2;2;1;2.333333;0;0;30410.27
710;900000.0;1;32;2;2;1;12.583333;2;0;44599.16
711;701000.0;0;43;2;1;1;19.0;1;0;19994.38
712;347000.0;0;44;4;3;1;1.0;0;1;50283.41
713;1493188.16;1;44;4;3;3;23.0;1;1;66723.74
714;31000.0;1;49;4;0;4;6.0;0;1;80040.0
715;606700.0;1;47;4;1;1;24.0;1;0;40228.17
716;52500.0;1;32;2;3;1;1.166666;2;0;35730.02
717;553000.0;1;55;2;3;1;6.916666;2;0;34654.14
718;31000.0;0;43;4;3;1;10.833333;1;0;31972.29
719;508000.0;1;33;2;3;1;10.0;2;0;30836.42
720;207000.0;0;51;1;0;1;5.0;0;1;15225.0
721;31000.0;0;43;2;2;1;7.166666;0;0;21838.42
722;474000.0;1;44;2;3;1;17.166666;0;1;43689.21
723;587500.0;1;58;2;3;1;39.0;0;1;36931.26
724;50000.0;1;31;4;2;1;5.75;0;1;49454.86
725;50000.0;1;41;2;3;1;5.0;1;1;33772.96
726;600000.0;0;43;4;0;1;2.166666;1;1;37555.0
727;1375000.0;1;35;5;1;2;6.75;3;1;103100.0
728;515000.0;0;55;4;2;1;10.0;0;1;31315.74
729;500000.0;0;39;4;3;3;11.0;1;1;58212.5
730;500000.0;0;45;4;2;4;20.0;1;0;40729.33
731;939500.0;1;39;4;2;3;8.166666000000001;1;1;93307.73
732;512000.0;0;35;4;3;2;6.0;0;0;39184.71
733;105000.0;1;27;4;3;1;9.333333;0;1;28768.84
734;107500.0;1;30;2;2;1;1.666666;0;0;54228.91
735;522334.66;0;33;2;1;1;2.0;4;1;32913.14
736;550000.0;1;40;1;1;1;14.0;1;0;38751.18
737;500000.0;1;57;2;1;1;3.0;0;0;20445.0
738;377400.0;1;34;4;0;4;0.333333;3;0;36990.49
739;458250.0;1;26;2;3;1;2.0;0;1;36118.16
740;168750.0;0;43;4;2;2;6.3333330000000005;1;0;36609.71
741;1232000.0;1;58;2;3;1;24.833333;0;0;77636.78
742;453375.0;1;39;2;3;1;5.0;4;1;52935.54
743;442115.6;1;44;1;3;1;5.166666;1;1;39308.04
744;1547875.1;0;40;4;1;3;3.916666;3;0;50478.5
745;712125.0;1;55;2;3;1;3.75;0;0;39303.43
746;636000.0;1;30;4;0;4;1.083333;1;1;60357.0
747;100000.0;1;28;4;3;4;9.0;1;1;132663.88
748;300000.0;1;32;4;0;1;3.0;1;0;21040.82
749;459000.0;0;36;4;1;1;9.0;1;1;47629.05
750;506250.0;1;38;4;1;4;16.0;1;1;31372.1
751;499375.0;1;38;4;2;3;4.0;3;1;117102.8
752;95768.44;1;29;4;3;1;1.583333;1;1;90018.52
753;340875.0;1;22;2;3;1;0.666666;0;0;33435.16
754;520413.9;0;38;4;0;1;7.0;2;1;36520.87
755;400000.0;1;32;4;3;1;5.0833330000000005;2;1;40352.2
756;592435.0;0;52;4;3;2;20.0;0;1;41076.07
757;200000.0;0;57;2;2;1;2.333333;0;0;27419.67
758;764500.0;0;57;4;3;1;16.0;0;1;34235.97
759;704000.0;1;30;4;3;3;12.0;2;1;123134.22
760;160000.0;1;51;4;3;1;4.0;0;1;23562.34
761;1685000.0;1;28;4;3;1;1.25;0;0;76635.0
762;704200.0;1;32;4;3;1;8.0;0;1;61124.6
763;754185.32;1;35;2;3;1;6.0;1;1;36759.4
764;231400.0;0;51;2;2;1;17.0;0;0;7689.14
765;1000000.0;0;33;4;3;3;10.0;2;1;72746.74
766;1000000.0;1;36;4;3;1;2.5;1;1;76825.92
767;1149500.0;1;53;2;3;1;32.833333;0;0;52475.29
768;855000.0;0;30;2;3;1;11.0;0;1;44915.36
769;122603.0;0;31;4;3;1;13.166666000000001;2;0;31886.82
770;102708.0;0;46;4;0;3;0.666666;0;1;22411.05
771;1071000.0;1;33;3;1;3;10.0;0;1;38601.39
772;100000.0;1;33;4;3;3;6.0;3;1;48812.38
773;450000.0;1;32;4;1;1;3.0;0;1;47956.0
774;324100.0;0;46;4;1;1;24.0;1;1;36855.73
775;493500.0;1;36;4;3;2;10.833333;1;1;48107.45
776;100000.0;0;21;2;3;1;2.5;0;0;25759.04
777;606700.0;1;32;2;2;1;9.0;2;0;45105.93
778;754543.64;1;25;2;3;1;4.0;0;1;33198.11
779;570000.0;1;35;4;1;4;1.5;0;1;40889.17
780;900000.0;0;30;4;1;1;8.333333;0;0;32143.24
781;500000.0;0;31;4;3;1;5.0;2;1;51142.52
782;50000.0;1;26;2;3;3;2.25;0;1;33533.73
783;50000.0;0;35;2;2;1;4.5;2;1;11672.04
784;356613.0;0;35;2;2;1;10.0;0;0;32353.18
785;120399.0;0;55;4;1;1;34.0;0;1;30978.81
786;528750.0;0;47;4;0;1;9.0;0;0;21863.43
787;750000.0;0;47;4;1;3;10.0;1;1;153892.98
788;500000.0;0;28;4;0;1;1.583333;2;1;43062.5
789;1077769.06;0;46;4;1;4;8.583333;0;1;70035.0
790;646200.0;1;32;4;2;2;5.0;2;1;38807.97
791;361230.69;0;59;2;1;1;18.0;0;1;10750.61
792;675000.0;1;28;4;3;1;1.333333;0;1;65780.4
793;50000.0;0;33;4;2;1;11.0;1;1;20794.55
794;562500.0;1;54;4;3;1;0.25;0;1;39098.71
795;600000.0;1;34;4;1;4;7.0833330000000005;1;1;43277.78
796;184475.0;1;38;2;3;1;2.166666;1;0;43425.23
797;31000.0;0;50;2;3;1;27.0;0;1;31489.43
798;1824000.0;1;34;2;3;1;15.0;0;1;92840.0
799;675000.0;1;55;2;2;1;11.0;0;1;16543.45
800;31000.0;0;40;4;1;4;21.0;1;1;38649.29
801;949982.21;1;49;2;3;1;30.0;1;0;31293.38
802;500000.0;0;50;2;3;1;32.0;0;1;31571.01
803;500000.0;0;38;4;1;3;11.083333;1;1;47580.54
804;562500.0;1;44;2;3;1;4.5;1;0;35560.57
805;878000.0;1;43;2;3;1;5.0;1;0;46027.0
806;1478367.87;1;48;4;1;4;29.0;1;1;58129.67
807;701000.0;1;59;2;3;1;1.416666;0;1;25822.39
808;120000.0;1;30;4;3;1;0.583333;0;1;60000.0
809;50000.0;1;23;2;3;1;0.583333;0;0;37813.5
810;200000.0;0;46;1;2;1;3.75;0;0;15971.48
811;436135.88;1;42;2;2;1;11.0;0;0;17220.65
812;705800.0;0;42;2;0;1;2.5;0;1;30545.0
813;450000.0;1;32;4;2;4;0.5;2;1;48178.8
814;458000.0;1;46;4;2;1;24.0;1;0;17527.19
815;697500.0;1;26;2;2;1;3.583333;0;0;57435.18
816;50000.0;1;26;5;2;2;3.416666;0;1;32075.93
817;199632.0;1;24;2;3;1;0.5;0;0;37100.41
818;678353.0;1;26;2;3;1;0.25;1;0;46104.91
819;100000.0;0;34;4;3;1;9.0;2;1;22050.46
820;600000.0;1;29;4;2;3;1.416666;1;1;73370.88
821;110725.0;0;46;4;0;1;3.0;0;0;19945.23
822;600000.0;1;25;3;1;1;1.25;1;1;65441.67
823;80000.0;1;23;4;3;1;0.75;0;1;20114.78
824;486975.0;0;49;2;3;2;30.0;1;0;28729.13
825;50000.0;1;24;2;2;1;0.25;0;1;7283.66
826;600000.0;1;50;2;1;1;3.0;0;1;35487.46
827;106344.0;1;38;4;3;1;11.0;0;1;21205.89
828;957275.76;0;48;4;3;1;4.0;0;1;26540.73
829;35000.0;1;32;2;0;2;4.0;0;1;27658.73
830;84000.0;1;24;2;1;1;1.083333;0;1;31400.96
831;100000.0;0;48;2;3;1;2.333333;0;1;56000.0
832;200000.0;0;24;4;1;1;2.0;0;1;13000.0
833;31000.0;1;33;4;3;1;5.0;0;1;63018.64
834;300000.0;1;30;2;1;1;2.333333;0;1;105458.79
835;190000.0;0;27;4;3;3;0.666666;1;1;72473.2
836;31000.0;0;44;1;2;1;2.666666;1;1;38000.0
837;712000.0;0;31;4;3;1;2.0;1;1;52042.89
838;100000.0;0;40;4;3;2;2.0;0;1;22796.46
839;160000.0;1;44;4;1;4;0.5;0;1;80000.0
840;795474.45;0;52;4;2;1;2.0;1;1;24177.87
841;500000.0;0;48;4;2;3;10.5;0;0;24345.02
842;284770.04;0;22;4;3;1;3.166666;0;1;18818.77
843;150000.0;1;40;4;0;4;1.0;2;1;71660.0
844;558000.0;1;31;4;3;1;3.583333;0;1;53946.0
845;43700.0;0;48;4;1;1;18.0;1;0;22600.62
846;408375.0;1;33;5;3;4;0.666666;2;1;53595.74
847;956041.79;1;30;2;3;1;7.3333330000000005;1;1;69674.94
848;136454.19;1;34;1;3;1;6.0;3;0;29419.11
849;173250.0;1;31;1;2;1;1.0;2;1;46028.81
850;66150.0;1;40;2;3;1;20.0;0;1;29398.05
851;150000.0;1;60;5;0;4;4.0;0;1;45000.0
852;51354.0;1;45;4;2;1;0.583333;1;1;37680.64
853;800000.0;1;44;4;3;1;25.0;1;1;31168.3
854;562500.0;1;47;2;1;1;1.916666;1;1;79898.38
855;1140535.34;0;58;4;1;1;13.666666000000001;0;0;21051.16
856;659450.0;1;23;4;3;3;0.333333;0;1;38043.66
857;250000.0;1;45;2;3;1;2.0;2;0;23402.09
858;709450.0;1;35;4;3;3;15.0;1;1;76087.99
859;600000.0;0;58;4;1;1;30.0;0;0;30361.51
860;62652.0;1;59;2;3;1;0.916666;0;1;22772.54
861;500000.0;1;32;4;3;3;7.75;1;1;50441.02
862;253813.82;1;22;1;1;1;2.833333;0;1;40291.08
863;587500.0;0;24;4;3;1;0.75;0;1;23536.25
864;500000.0;1;39;4;3;3;11.0;1;1;51755.03
865;800000.0;1;53;4;2;2;30.0;0;1;57382.36
866;550000.0;1;35;4;1;3;8.0;1;0;24331.96
867;537500.0;1;40;1;3;1;11.083333;2;0;37188.1
868;139750.0;1;44;4;3;3;11.0;2;1;33545.38
869;193500.0;0;41;4;3;3;1.5;1;1;79903.0
870;587500.0;0;52;2;3;1;26.833333000000003;0;0;33826.72
871;486954.0;1;54;1;2;1;18.0;0;1;34197.99
872;268750.0;1;57;1;2;1;1.583333;0;1;15667.0
873;1600000.0;1;30;4;3;4;8.166666000000001;0;0;68031.44
874;330000.0;0;48;4;2;2;5.0;0;1;52673.32
875;800000.0;1;28;4;1;1;3.916666;0;0;36527.39
876;250000.0;1;28;3;3;1;0.833333;0;0;40341.0
877;100000.0;0;59;4;1;1;24.0;0;1;37063.26
878;502000.0;1;41;4;3;3;18.083333;1;1;38612.0
879;463500.0;0;44;2;1;3;13.0;0;0;39000.0
880;508000.0;1;49;2;0;3;26.0;1;0;27140.5
881;759450.0;1;37;4;3;1;14.0;2;1;75447.96
882;1200000.0;1;38;4;3;3;15.0;2;1;45021.34
883;525000.0;1;49;2;2;1;5.0;1;1;53613.33
884;200000.0;1;27;4;1;1;5.0;0;1;43945.77
885;202500.0;1;40;2;0;3;1.916666;1;1;47066.0
886;1000000.0;1;34;4;2;2;3.0;0;1;75038.59
887;393750.0;0;33;2;1;1;3.166666;0;1;29607.62
888;562500.0;0;59;2;2;2;23.666666;0;0;22843.16
889;609450.0;1;35;2;3;1;14.0;0;1;35004.92
890;150000.0;0;49;1;0;1;2.5;1;1;39730.0
891;100000.0;0;30;4;3;2;1.0;1;0;41863.85
892;405000.0;0;49;4;3;1;0.833333;0;1;27708.19
893;168750.0;1;40;2;3;2;9.916666000000001;1;0;35662.63
894;168750.0;0;57;2;2;1;1.75;0;0;26935.48
895;253000.0;0;41;4;0;4;23.0;2;0;27154.0
